electrolyte_type,electrolyte_thickness_um,c_rate,temperature_c,pressure_mpa,cycle_number,capacity_retention,interfacial_resistance_ohm
Polymer,59.3810177332558,1.2946449909755646,23.74541687411204,5.178490534951984,125,90.49416979168824,92.45084635094135
Polymer,62.28836742299404,2.809791304256523,45.839885834968534,7.41275433026207,1538,54.840398220693324,450.0
Polymer,112.64077330280666,0.24054627417988472,39.74580104594358,9.082166658380462,1356,57.795750759754355,260.83410247566496
Polymer,126.18133064573269,0.709800915915398,26.241205487427735,9.21819220893264,480,71.08697556964594,188.45879935113456
Sulfide,43.60981580835835,1.741076954795101,11.26857440211578,5.397557122005973,1002,59.59504530215827,353.76231210609205
Sulfide,68.22233106050948,1.8851026072602195,47.507514064925886,5.163932811179824,712,65.86372816171134,287.7236738026372
Polymer,137.2522255773895,0.2147167690315781,20.737683291254136,2.730216808478089,1971,55.31634135988786,447.9809041897525
Oxide,124.8701575603161,1.2688123979306833,51.72368717313142,9.364418332139984,1674,58.58298575544304,423.5885046294792
Sulfide,148.03159235912184,1.9825464980095309,31.01451300271276,4.633399755276247,715,73.93670840878976,172.16738809018602
Polymer,118.0522737586705,2.1244045845698647,38.853872131588275,1.3631532689450339,1422,54.54779985043646,450.0
Sulfide,71.1153761336299,1.950605717297181,53.64743652045009,4.383778654802844,1818,55.458103683001156,450.0
Sulfide,96.7829184193029,1.0296333506466813,53.18115004599767,1.3578271773562394,815,57.31418611979569,450.0
Oxide,105.93185305215164,0.3712083584339376,28.575978762178664,5.075063674145043,1054,83.08785984949728,84.43852603119078
Polymer,30.199256121226114,1.3386260946160689,20.44444463574216,5.6566275970765005,56,93.59659190090444,72.21871812909824
Polymer,90.78460468350247,0.4733878683673609,48.75730388642973,3.443782038786495,1655,56.02940811453232,435.1670323218324
Oxide,112.21170770143925,2.8481086097099344,31.65401018010656,0.8093410808916982,1962,56.30601346220277,450.0
Oxide,41.75176952013785,1.477995511465622,19.602099677950203,9.440685002769067,132,93.80206887475296,69.0158488563691
Polymer,121.48212326532243,1.020051605634916,55.22126711585751,7.756195823485953,231,73.93035315430525,271.3832903380825
Polymer,95.89046146683451,2.3222818062448103,19.90520971205437,8.404922697000698,395,62.39941364629401,324.11277164845734
Oxide,143.7888321406873,1.5440509184885653,11.290358409561554,3.7319971034336716,1176,67.0460987444029,347.3382949200038
Sulfide,25.51489876689592,0.9990986696361052,11.013998688370998,7.63222719719256,1526,56.86014285792587,358.53567234959195
Sulfide,54.4923978822107,2.454706452933325,41.11576782271321,4.905191662175023,982,60.917367556279295,331.40704591470654
Oxide,98.20200430897712,2.6147412379032535,43.08375303587652,2.090726535219855,963,59.970732993772664,450.0
Sulfide,58.552788586770994,2.051723682237163,25.552085252849196,1.3317914313814117,933,57.012907078865894,450.0
Oxide,112.87514132926148,0.23619682498223515,26.00054946235317,3.516003606288363,1530,75.6046204049558,155.02514006298276
Sulfide,118.67068672785103,1.7423363524829432,26.97469575299714,1.461765903603883,1410,55.87922508582848,450.0
Sulfide,33.327075328641676,2.313555244792117,44.00792733794393,9.98286286442028,908,55.878724992567506,450.0
Polymer,86.8010803468798,0.4958587350423883,12.90668955134143,0.5869710032970183,533,57.02922271642198,450.0
Polymer,86.15577222683727,0.7631451790153497,56.45581763456628,4.4673216337538575,965,57.35351862215759,398.26721726363013
Sulfide,68.00650012802035,2.659235804697596,21.126052208872323,4.575725871664803,1991,55.673458636138726,383.8393188559048
Sulfide,141.28023213405737,0.1583529933739147,59.983660262104614,3.076256092958588,448,72.78250504588418,364.71530147953143
Polymer,127.57582158351876,2.2829086996953305,18.57613468935935,5.756380500498759,1604,55.523217424144974,387.4224412740418
Polymer,110.63721964825278,1.4739425482918265,48.577322865618875,1.5847725391002925,126,74.27502138052222,450.0
Polymer,112.86246264554968,1.39563926063486,21.170627246481253,7.8607325678136135,555,64.535992908496,271.23536010555677
Oxide,80.02309869570549,0.12057994423517282,14.0423400821627,3.3912324106516194,694,82.23451681648156,150.97323649278184
Sulfide,139.72928774255485,2.4762548698028293,53.74666621753244,5.954291639006553,489,67.25560443460918,390.6436152587825
Polymer,110.2974055429271,1.1434922118460429,52.93756295954459,7.184828437062897,612,59.91461389933118,384.1308333957866
Sulfide,114.76753801525614,1.6682203307715744,30.178519622480067,8.901516965132595,891,66.30438996090822,235.67442349118974
Oxide,132.0198174923549,2.064171990373412,45.11980712702134,8.374295620876781,446,78.26094619841024,213.90117157142518
Oxide,55.62930661448483,2.137625771669956,37.85329663419586,6.12225937822524,1494,64.29554491395552,271.39102451174296
Polymer,124.91921750267139,2.87234217059561,52.64780568368744,3.945092485800481,1373,54.577765380869494,450.0
Oxide,45.381278384343965,1.6408858643861663,25.75279846593272,5.081726233742143,508,85.08207736314823,106.03181000390039
Sulfide,64.89445379183542,1.25918669782584,36.18361999994926,7.710474454450146,457,79.07028687760486,130.75237121394198
Polymer,63.629359055079554,2.865740516825953,34.26861856022752,8.787700871338783,986,55.64818340171279,450.0
Sulfide,147.20831089058828,1.9621196815740112,27.695291312842937,1.1274410889490516,1932,54.96000869166064,450.0
Sulfide,131.3498390872305,0.9646360332020112,54.57275322781861,3.91007699868123,1776,57.76758470125207,398.14085502882693
Oxide,111.15208200673376,0.4667463116703563,18.293896233126773,7.783554324293656,385,89.69166588242076,71.08890478159965
Oxide,114.51737901000071,2.5434080542490256,17.475431976034805,4.373352449680214,712,74.14453698420539,232.75344393957184
Oxide,93.06946327233425,1.1503266481030396,38.845476766137566,3.3890548642562104,929,75.29989644809409,220.01791999899066
Oxide,143.1217867241075,2.01536219195685,42.8747114992471,4.172094698550369,1472,65.27783021623502,283.9236647625945
Oxide,84.513637874707,1.4653676161611047,19.73096271622826,6.068162993184873,1652,67.3803119977274,207.49613466279024
Polymer,69.4673022830863,0.6768963614056112,29.535872112731205,9.998070926924635,1139,57.89374489299886,268.45116444097863
Sulfide,41.19459380110683,1.8448911649993487,57.328192148937184,4.980625048134865,452,67.82923560708255,369.2697908462993
Sulfide,122.20673479393754,0.2759808999569787,22.3308711345337,2.1640953020471794,654,72.85149823399513,289.28449192854254
Sulfide,115.47771116982689,1.2986931336264576,43.418035105869706,1.712181095263038,1143,56.08042888455352,450.0
Sulfide,69.96615500813753,1.685183325024646,47.00746968487954,0.5192625000165015,1117,55.21827509465288,450.0
Oxide,23.275143814699817,1.3645362249438793,32.40643497325797,5.6322906256913825,1934,64.24944630753662,215.7284515878442
Sulfide,129.0696526033414,2.2711493082278733,56.87629933797915,5.491263705739459,521,64.1495265218097,433.26651612249213
Polymer,21.484337849029572,2.5009823681814063,46.83283676093952,2.131815875125061,1609,55.99326495109896,450.0
Polymer,111.48097135177662,2.3366049146962165,32.89622899304489,6.983761123880414,538,64.72744036306108,301.58314352276085
Sulfide,146.13342426438743,0.21255754865422613,38.4667600888047,7.43695971213384,1457,67.92581229557189,157.86955684695624
Sulfide,76.89597265926645,0.6629734342933193,44.630672171255036,2.6650722332829018,1775,56.84954630806064,450.0
Polymer,50.546542649473864,1.6561617768649455,39.60950902146091,3.5065876638943916,1898,55.25264533315243,450.0
Polymer,111.63323130563963,2.8109839172870235,53.93487919130379,9.905669556237841,145,67.49633691742808,450.0
Oxide,126.22665846202607,2.5213746476511387,27.84443311402006,3.805218231722269,1092,70.65279621828222,265.55288420345715
Polymer,91.03594109012015,2.543350074220225,24.994287002790244,7.631936550385408,700,58.144027875972604,380.3885263755369
Oxide,145.71458578329901,0.9793037619030571,20.691944474763215,4.581981723636406,1902,69.8418884966037,185.4354436373859
Oxide,26.716933815534944,1.3453989015282375,11.889148403229758,7.954113795823662,131,91.22730229471324,87.27132231240986
Oxide,85.62342777958865,1.4650472472162186,12.150698219002766,7.713330063948214,733,73.06595596480807,243.80592908204386
Oxide,113.39901315193151,0.5563775917147402,53.50275965546414,6.710784649465502,1305,68.83346749293278,243.97120307597874
Oxide,132.14326124939328,0.19009757770892333,43.919657320295364,8.562305628326234,1813,68.24133390929904,196.34995705782126
Sulfide,43.30322954801271,2.846018408435499,43.026620771824305,9.398263099289084,1676,55.490258047227925,450.0
Polymer,124.00045262927858,0.7980664984241694,40.7321409467443,5.841834872475631,1590,57.52662787769519,268.5242471875313
Oxide,91.85191984341088,0.7958518207985308,52.46095723470524,2.450942181505183,513,75.0093414515953,404.8687890982441
Polymer,71.55197865869522,0.34179925592940263,34.01334628328137,4.046426720276343,640,73.5978402775821,144.2293085379919
Polymer,37.122953715282165,2.792672480636958,53.52054142791501,7.607226563781603,1,100.0,45.03039315719194
Oxide,132.48844865815863,1.7812376333253388,27.972251309111957,6.543746502726308,1709,67.72902755237328,222.8607890948104
Sulfide,40.445517063363,2.0344068856635262,56.335375216954525,1.8602035517959628,1966,54.473568327378544,450.0
Oxide,60.2724216971829,2.7435729730628524,44.93284900406201,0.6072714573496045,432,62.452137286338306,450.0
Sulfide,57.705919155116796,1.1022984898122896,22.858856801221364,6.861319776066442,391,82.9093799713423,101.8106262933683
Polymer,133.28382444481105,1.902371202300444,38.204246084431254,2.585682337890519,1290,54.48978240189671,450.0
Sulfide,107.45138924715674,0.21251841871377364,36.65152807441278,5.046735412917629,399,89.17709044795915,51.70541087221349
Sulfide,123.5685816348784,0.641640331870275,16.8949410865167,7.492793047874683,808,71.37559330718364,162.53949056660855
Sulfide,52.56082684302487,2.5106128347608334,39.562145287530704,5.670401128497698,1280,58.78237038716165,349.19617121628875
Polymer,101.23363294890986,2.3236282333811737,25.739281185847897,0.9246955728067843,395,58.19287508794831,450.0
Polymer,94.32697780868733,1.116863805225726,12.61743834048012,1.9372443441571985,952,55.32494432517469,450.0
Sulfide,128.26794898247525,1.1927508205452162,57.432807885328245,2.2713490219060994,174,78.81636639827495,450.0
Sulfide,137.79131786256386,1.6473078573053805,42.07451845321439,2.6528561110839646,1069,59.0173093332469,450.0
Oxide,21.580380292060283,0.1006989135868902,53.84594659354235,5.697493580309992,855,74.76230476023665,175.36408029822368
Sulfide,107.62258947764305,0.7996085745102808,43.802800250662656,5.089261220271395,1165,66.9598394559093,190.61301260184848
Oxide,26.738653885564773,0.7038722449638218,27.849184607005647,2.1112843798056686,539,79.14986566398314,247.09922508651312
Sulfide,91.35162646005627,0.826400545574314,35.63440361644057,0.768792950211302,745,63.17578883463954,450.0
Oxide,57.39225477567817,2.4371269433469798,43.787338017358856,1.797178824299709,721,61.21762559072149,450.0
Polymer,59.88095793787836,0.9110541839846852,58.01261626007188,9.845374994924173,50,89.45296611520925,146.02677257644422
Sulfide,65.88460544880635,0.6554118339454296,22.683472956084824,4.738614802935575,1085,71.81047025491576,140.25116945238767
Sulfide,100.76801837644932,1.5623640362997915,53.74885293120588,8.686720496550913,243,77.34342297563599,234.18353538941136
Sulfide,63.426495536939996,2.610370605480923,56.20389026471347,8.502649420021548,1293,55.09527577483785,450.0
Sulfide,115.25087657673645,0.7999141411287496,43.520775732947826,5.16404361888245,1164,67.51936297259556,186.5883943426265
Oxide,72.58856012460306,0.32775510409911623,56.56333137006689,7.096208313759381,1181,69.36358082954658,258.1172221114131
Sulfide,28.88591604029462,1.1335737339640277,29.893929373868424,2.008244903085852,597,67.20195192146426,436.28970353842954
Polymer,121.88877952293394,2.2681902912384357,57.65080880202214,6.915127378776392,1620,55.14337569451688,450.0
Polymer,57.14858219705178,1.6970025796149044,45.139143858298745,2.7966073347065663,276,66.26463483374255,450.0
Sulfide,76.25969434790414,2.4687007717656075,12.100288370940595,8.337414757866092,1055,56.15492791016588,450.0
Polymer,109.1077048188472,2.8828172280667785,55.343641590952636,0.9288689177782081,8,94.6879996386536,260.7412591295801
Sulfide,63.21930042933256,2.3987211825796892,34.22364045165963,7.754072861564247,1816,56.37582163502663,364.8184768375942
Sulfide,27.35613529907303,1.8510289286468848,33.01634923889164,1.0893753750293333,715,56.80514167799731,450.0
Polymer,68.60973611166577,1.5306906053519034,38.323330298981716,8.823773445253659,1959,54.75110778655121,374.47986944199795
Sulfide,142.77831575025945,0.21620035040997335,17.469227338561396,3.111624729536537,33,97.83262890619841,23.603676223995908
Polymer,103.42547164881256,2.9545337385607198,33.45830242836993,6.5784943118226895,810,57.596868503024375,398.0703986342983
Oxide,107.2922893267369,1.2120952554676234,51.55636083588728,4.92627255834077,1679,62.95798548617163,311.9194522202956
Sulfide,102.19667997289318,0.5414618203589138,10.774122956875766,3.726401138097156,1476,61.3233616070171,309.8253949324291
Oxide,45.86897806472678,2.0334556806497246,23.645858016218565,6.4898741485166145,1473,65.63402236512678,263.95286337493314
Polymer,74.38340233329642,0.924436038376832,10.12272932219221,9.480477507457255,928,56.03070742786892,425.2844320767183
Oxide,117.62217378723138,1.798756985700038,30.785565457492417,0.5085704990087564,1931,56.54322440884367,450.0
Oxide,33.17847668191069,1.8016269327493146,46.41577552468674,9.196643273242733,862,63.41865390935318,351.2909104682814
Polymer,56.120860891662595,1.3926164806183206,49.93859145573143,6.129908384708034,37,94.27900010155987,77.16227438163546
Oxide,55.92148410056097,2.5247439850806237,57.25948805635033,8.092411577613618,1683,55.581637307583115,450.0
Oxide,76.16246058728578,0.8684044785107847,40.425230648539326,3.900362038999348,1971,66.70830017408507,210.35302633654402
Polymer,147.44793632248405,1.4010345156914292,22.731343332644773,4.771245450892375,1764,56.4065572623485,304.26565081624904
Oxide,28.775331068896854,1.6593071729138174,56.20739745683495,8.701622442831523,34,95.95836390992221,61.809067292429006
Polymer,87.43112926947735,2.024511690225169,48.765787694018805,4.206994901117248,455,63.19234378416388,370.89822558393314
Oxide,43.31740866158736,2.3735183664662096,38.721424150157226,5.393129710815941,444,82.22969538729242,153.93212411557684
Polymer,146.18795090326674,1.2449411203469427,44.782010785946795,0.2999297385348958,1261,55.03731778522115,450.0
Polymer,34.72945561457035,1.9735361378801284,56.21581775037146,1.6701202577966188,212,58.14421517789501,450.0
Oxide,72.46813030700686,0.5367717638987055,45.619701423646084,6.452696428950517,1845,68.21442883204189,205.03857218913623
Oxide,115.92504802849881,2.804679491573188,28.4187253792367,7.198071320532383,1164,66.27281653058378,290.51860184909714
Oxide,111.59207564356788,1.2108705386209102,45.65141011445483,5.8677492741665445,702,80.10572475061811,142.80504427207617
Sulfide,74.9547227962112,2.2156121237316713,12.013908136769393,1.5187693591285458,608,56.74795715656158,450.0
Sulfide,65.04814183385338,0.15898913745831517,29.32077809152906,4.509513742920564,1730,69.30318487204937,127.95084360064742
